# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 06 09:51:45 PST 2023 [seed=666]
# -seed 666 -overwrite /home/andrew/expmDerivative/code/covid10Mar_285plusNYC.noRandomnoHMC.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	sampleLoc.clock.rate	glmCoefficients1	glmCoefficients2	glmCoefficients3	c_allTransitions[1]
54000	-649.908087105538	-4.889609760789975	-645.018477344748	0.31901086269083007	2019.8941038914074	22.84641495005166	6.085161801366605	0.0924143019275333	0.5497824233772822	-0.34061685177574275	110.0
54100	-649.1986715519251	-5.001467449556017	-644.1972041023691	0.31901086269083007	2019.8941038914074	22.84641495005166	3.9160413433017673	0.0034835004539879935	1.0776924344419123	0.4003115637457406	106.0
54200	-646.4556337871819	-4.9318750084890315	-641.5237587786929	0.31901086269083007	2019.8941038914074	22.84641495005166	3.953431997131497	0.0134699532534973	0.7940888177239269	0.3663119537860895	108.0
54300	-647.5883532526707	-4.922156331550564	-642.6661969211201	0.31901086269083007	2019.8941038914074	22.84641495005166	3.758700151230819	0.03341434750450749	0.8159245262638234	0.14263299364339868	107.0
54400	-647.296022060226	-4.905612685682195	-642.3904093745439	0.31901086269083007	2019.8941038914074	22.84641495005166	4.420099926504585	0.01745716648020556	0.6899320492651067	0.2802380592318904	107.0
54500	-647.6823809398877	-4.971869264025825	-642.7105116758619	0.31901086269083007	2019.8941038914074	22.84641495005166	3.7953518556813433	0.01122340190993001	0.8371806522212338	0.6195962981262613	103.0
54600	-647.5459395473409	-4.935485023349949	-642.6104545239909	0.31901086269083007	2019.8941038914074	22.84641495005166	3.537205253557974	-0.012511400505518116	0.8126650438499153	0.36502335241811756	103.0
54700	-647.126572393077	-4.946614130008347	-642.1799582630687	0.31901086269083007	2019.8941038914074	22.84641495005166	3.0768822077466877	0.02999372012934787	0.7348278426121214	0.5847942614208502	102.0
54800	-650.2444585122068	-4.910155292110007	-645.3343032200968	0.31901086269083007	2019.8941038914074	22.84641495005166	4.687439061481005	0.09548182733066593	0.6773391472486415	0.35111266964223614	112.0
54900	-648.8280721272778	-4.909370769954054	-643.9187013573237	0.31901086269083007	2019.8941038914074	22.84641495005166	5.296387170554227	0.10662868004930254	0.757278997924156	-0.008238517799175088	119.0
55000	-646.6482455297763	-4.958503130963674	-641.6897423988127	0.31901086269083007	2019.8941038914074	22.84641495005166	3.3080649079420192	0.038511177985187925	0.8328277643085135	0.5318672029046663	105.0
55100	-646.7580010695061	-4.936500920862173	-641.821500148644	0.31901086269083007	2019.8941038914074	22.84641495005166	3.5697734823204534	0.04099571780387928	0.72824223678611	0.5195506060328031	106.0
55200	-647.7979326851123	-4.984033423528112	-642.8138992615842	0.31901086269083007	2019.8941038914074	22.84641495005166	3.1947934900729162	0.03395865161244878	0.9644087067158356	0.5009719695406277	101.0
55300	-647.1484966624122	-4.956279685969521	-642.1922169764426	0.31901086269083007	2019.8941038914074	22.84641495005166	3.958627096290022	0.010660818036335697	0.9205229704892908	0.3357144101251824	104.0
55400	-650.5565515977822	-5.0398805475683846	-645.5166710502139	0.31901086269083007	2019.8941038914074	22.84641495005166	3.5558813359845436	0.009469067749383843	0.9410317772799736	0.8621814084643042	101.0
55500	-647.2393726073632	-4.968378917179396	-642.2709936901838	0.31901086269083007	2019.8941038914074	22.84641495005166	3.4710315332368014	0.03413162750595847	0.9393470677397345	0.41645687101654216	105.0
55600	-646.3608352980917	-4.941052828557119	-641.4197824695347	0.31901086269083007	2019.8941038914074	22.84641495005166	3.4513709671643125	0.030337946765036945	0.7720954913801897	0.49123686677872846	107.0
55700	-647.5763787610748	-4.962868873098424	-642.6135098879764	0.31901086269083007	2019.8941038914074	22.84641495005166	3.697825067661657	0.04001602919387362	0.9535460966791913	0.31944078223043515	110.0
55800	-649.102950686017	-4.969625416963607	-644.1333252690534	0.31901086269083007	2019.8941038914074	22.84641495005166	3.8232800638715596	-0.012490690016839393	0.9937700099286223	0.2814451196723603	111.0
55900	-646.5750522177669	-4.952346676456249	-641.6227055413107	0.31901086269083007	2019.8941038914074	22.84641495005166	3.6535761232384427	0.006815413024629385	0.8130520123081217	0.5173163990501136	103.0
56000	-647.3305709011911	-4.895939636398701	-642.4346312647924	0.31901086269083007	2019.8941038914074	22.84641495005166	4.548334444385255	0.09102983662227829	0.6665789889240238	0.1576260803557629	108.0
56100	-646.6320694030965	-4.941234738477487	-641.6908346646189	0.31901086269083007	2019.8941038914074	22.84641495005166	4.097371958134024	0.024564139915299817	0.8348547007700583	0.37714056941865015	109.0
56200	-646.9356598622516	-4.910612679869509	-642.0250471823821	0.31901086269083007	2019.8941038914074	22.84641495005166	4.036501988939338	0.04806874863811589	0.668674186574109	0.3813247123109852	103.0
56300	-647.978396646405	-4.978956406687461	-642.9994402397176	0.31901086269083007	2019.8941038914074	22.84641495005166	3.3752114367567794	0.06448135300220857	0.8971249380610838	0.5767175424527631	102.0
56400	-652.1913359459217	-4.888169327487826	-647.3031666184338	0.31901086269083007	2019.8941038914074	22.84641495005166	5.131738457044624	0.0639465356508461	0.558363407001981	0.31533892219509907	115.0
56500	-647.5233618377217	-4.921074351775634	-642.6022874859461	0.31901086269083007	2019.8941038914074	22.84641495005166	3.651370309849081	0.008074277395445154	0.7906668025923829	0.23090798422125136	113.0
56600	-647.1451464224514	-4.921965100324291	-642.2231813221271	0.31901086269083007	2019.8941038914074	22.84641495005166	4.007440310053807	0.08480083929250383	0.7906668025923829	0.23090798422125136	105.0
56700	-648.594027209085	-4.954007569881322	-643.6400196392036	0.31901086269083007	2019.8941038914074	22.84641495005166	3.6642005203803265	0.09356580966886822	0.8637695207056345	0.4326096197043195	106.0
56800	-647.3310477817862	-4.933776430586194	-642.3972713512	0.31901086269083007	2019.8941038914074	22.84641495005166	3.479486197241371	0.01722594186399247	0.8339457123583512	0.29050323596260796	111.0
56900	-646.9226127231448	-4.974124369735942	-641.9484883534088	0.31901086269083007	2019.8941038914074	22.84641495005166	3.24252854249081	0.03642009260922312	0.8806272362314488	0.5710578562618635	102.0
57000	-646.7691284081656	-4.9709513464968875	-641.7981770616686	0.31901086269083007	2019.8941038914074	22.84641495005166	3.2415747579116108	0.016873933694327894	0.8866252272977574	0.539596718211987	109.0
57100	-646.7361929786402	-4.901706214306033	-641.8344867643342	0.31901086269083007	2019.8941038914074	22.84641495005166	3.9716356843928007	0.021435549229060814	0.675008576080497	0.25980093060738546	106.0
57200	-646.7632709695323	-4.899095064931388	-641.8641759046009	0.31901086269083007	2019.8941038914074	22.84641495005166	3.8872034538537514	0.049737944525037554	0.6898366938000035	0.15606044297572236	104.0
57300	-650.1406091529881	-4.896771481927548	-645.2438376710605	0.31901086269083007	2019.8941038914074	22.84641495005166	6.094645019412436	0.08402437476999251	0.5771327402247114	-0.37943699038809575	114.0
57400	-646.8906456652467	-4.902958856422707	-641.9876868088239	0.31901086269083007	2019.8941038914074	22.84641495005166	3.88310036664453	0.07739523998785114	0.7020045781136327	0.18658314544873966	102.0
